Unnamed: 0,weight,prod_distance,time_delivery,target
4093,55.0,1335.0,14.0,734661.5653672726
45,46.0,2105.0,6.0,640029.7037311213
1599,28.0,2488.0,8.0,582338.0124644242
1294,37.0,1734.0,9.0,642225.2566874628
1316,10.0,2043.0,7.0,499180.22272441006
1192,73.0,2043.0,4.0,721642.3127244101
1787,82.0,1237.0,8.0,803327.29180528
3479,19.0,1804.0,10.0,561894.8518136714
3613,19.0,2098.0,1.0,536729.0853577651
948,73.0,2488.0,6.0,726899.6124644242
1531,82.0,2501.0,12.0,747485.6099192636
4304,55.0,1567.0,7.0,721279.1149412772
3810,64.0,2476.0,9.0,702205.3387274452
4347,19.0,2043.0,10.0,539207.0927244101
4178,46.0,2163.0,1.0,637977.1125970788
2115,37.0,2476.0,11.0,615262.8187274452
2026,73.0,2913.0,8.0,816206.7404500827
580,28.0,2471.0,4.0,581012.222352141
2586,37.0,2700.0,2.0,651261.1314326305
2635,73.0,1731.0,1.0,752632.922182472
765,46.0,2074.0,4.0,641923.5212369472
2458,46.0,1467.0,7.0,701152.3502069425
4640,37.0,1346.0,13.0,674268.6369504638
1659,28.0,2074.0,7.0,575229.2012369471
4050,82.0,1734.0,8.0,771768.5566874628
4415,1.0,1783.0,9.0,480600.8958336187
2294,64.0,2028.0,8.0,699283.1047340297
1677,37.0,2913.0,14.0,705250.0604500828
3432,64.0,2028.0,11.0,698770.1047340297
4608,55.0,1161.0,1.0,729683.0949294312
2372,46.0,2074.0,13.0,640546.5212369472
4407,37.0,2488.0,3.0,617526.9324644243
407,19.0,2416.0,4.0,538653.3723281042
3397,10.0,1783.0,2.0,524672.3658336187
3937,19.0,1284.0,7.0,603540.0118735133
4325,55.0,2501.0,11.0,678599.3399192637
3761,37.0,1804.0,11.0,633886.5718136714
1229,28.0,2105.0,12.0,572654.8037311212
1151,1.0,2471.0,14.0,457819.0523521411
519,19.0,2135.0,2.0,534964.8079669729
1670,46.0,2028.0,1.0,645125.0647340297
3754,37.0,2416.0,6.0,610764.2523281042
4841,55.0,1734.0,13.0,701937.3766874628
1587,82.0,2936.0,9.0,843484.9708572765
1786,55.0,2028.0,1.0,673945.5847340297
285,1.0,2913.0,9.0,549860.3804500827
641,46.0,2680.0,1.0,678967.207679752
3572,28.0,2028.0,5.0,578520.0247340297
506,1.0,1335.0,14.0,518372.66536727257
578,55.0,1804.0,8.0,694916.2918136714
2410,19.0,1335.0,10.0,602996.9653672726
289,73.0,1467.0,1.0,779146.4402069426
2058,73.0,2680.0,2.0,756829.807679752
698,19.0,2043.0,5.0,539882.0927244101
2241,10.0,1284.0,10.0,562663.4518735134
1911,10.0,2501.0,7.0,505771.8899192636
3102,1.0,1734.0,12.0,485658.01668746286
405,28.0,1783.0,9.0,601988.3058336186
2558,28.0,2231.0,14.0,568546.2840008646
3263,10.0,2680.0,12.0,533003.407679752
2052,1.0,1237.0,14.0,517151.3218052801
2997,37.0,1346.0,1.0,675780.6369504638
2867,73.0,2163.0,1.0,715727.1225970787
861,64.0,2476.0,13.0,701413.3387274452
469,10.0,1567.0,13.0,547143.9649412772
2694,37.0,2936.0,12.0,712986.7708572765
305,1.0,1734.0,10.0,486054.01668746286
1190,37.0,2163.0,8.0,605661.4425970789
20,55.0,2231.0,10.0,664674.6540008646
1741,19.0,1731.0,11.0,570042.182182472
3413,73.0,2488.0,5.0,726998.6124644242
2582,55.0,1797.0,4.0,696134.6681415535
2732,28.0,1797.0,8.0,600555.4781415536
2755,64.0,1783.0,6.0,723419.1858336186
3140,64.0,1804.0,13.0,719855.6518136715
2904,10.0,2118.0,13.0,493729.7924994892
3821,19.0,2074.0,10.0,537197.5412369472
3405,28.0,2098.0,11.0,573223.905357765
337,19.0,1804.0,6.0,562470.8518136714
3562,1.0,1284.0,13.0,518708.8918735134
3994,64.0,1467.0,13.0,754696.4102069426
2924,28.0,1772.0,7.0,603529.5133498312
1495,46.0,2105.0,9.0,639624.7037311213
1238,10.0,2416.0,8.0,497701.9323281041
4551,46.0,2631.0,4.0,669570.3679983787
3313,82.0,2416.0,9.0,740056.4523281042
1996,37.0,2231.0,12.0,603685.0740008645
3771,64.0,2501.0,3.0,705554.4299192637
995,64.0,2098.0,3.0,695371.1853577651
4435,10.0,1335.0,6.0,563150.8153672726
3034,82.0,2700.0,11.0,780033.1314326304
4298,1.0,2796.0,10.0,516472.6812148326
1131,82.0,1459.0,4.0,799597.2239110986
3686,10.0,2135.0,11.0,493417.6579669729
2841,19.0,1237.0,12.0,601361.9818052801
2137,10.0,2913.0,14.0,592305.5504500828
2943,46.0,1161.0,4.0,700805.6049294312
838,64.0,1783.0,7.0,723302.1858336186
1736,64.0,1335.0,1.0,762258.7153672726
1198,46.0,2098.0,8.0,640138.545357765
3651,28.0,1567.0,6.0,626311.0249412772
3721,73.0,2700.0,7.0,760548.1314326304
1261,82.0,2043.0,2.0,741824.1827244101
2278,10.0,2074.0,9.0,496879.8812369472
2782,19.0,2074.0,2.0,538061.5412369472
4770,73.0,2913.0,9.0,816053.7404500827
88,19.0,2074.0,12.0,536801.5412369472
3291,19.0,1783.0,12.0,563874.8358336187
1065,1.0,2913.0,2.0,550553.3804500827
4561,1.0,2471.0,5.0,459358.0523521411
889,19.0,1731.0,13.0,569610.182182472
1877,19.0,1731.0,14.0,569367.182182472
4083,10.0,2680.0,2.0,534263.407679752
170,64.0,2501.0,10.0,704735.4299192637
3966,64.0,1346.0,9.0,761338.0569504637
2001,10.0,2796.0,14.0,559078.3212148325
4364,73.0,2501.0,2.0,728630.5199192637
2836,19.0,2796.0,13.0,599874.9612148325
1708,19.0,2098.0,2.0,536702.0853577651
4872,46.0,2476.0,6.0,647804.6587274452
2290,46.0,2163.0,3.0,637905.1125970788
815,1.0,1731.0,2.0,487263.602182472
2554,82.0,2043.0,11.0,740771.1827244101
299,73.0,2043.0,6.0,721462.3127244101
265,19.0,2163.0,14.0,532228.1025970788
4736,1.0,2043.0,14.0,454455.35272441007
620,37.0,1797.0,2.0,635727.2081415536
3540,55.0,2501.0,6.0,679364.3399192637
1634,64.0,2163.0,3.0,692654.4525970788
321,82.0,2163.0,1.0,735811.7925970787
4193,1.0,2416.0,2.0,454806.4923281041
2851,46.0,2680.0,12.0,677680.207679752
389,19.0,1567.0,7.0,588666.9949412772
4071,55.0,2105.0,12.0,667885.1537311212
3944,10.0,2231.0,1.0,492211.7040008646
1169,37.0,1731.0,9.0,642569.7621824719
3532,19.0,1797.0,12.0,562287.7481415536
4899,1.0,1783.0,2.0,481293.8958336187
1373,19.0,1467.0,6.0,597463.2602069426
3403,82.0,1783.0,11.0,765671.1258336187
1679,19.0,2488.0,5.0,545079.0924644242
4838,82.0,2135.0,9.0,736082.8579669729
3010,64.0,2488.0,8.0,703617.6924644242
4138,10.0,1284.0,5.0,563338.4518735134
4445,64.0,2135.0,8.0,693155.5579669729
3601,55.0,2936.0,14.0,773239.2508572766
4227,19.0,1783.0,13.0,563649.8358336187
1810,46.0,2163.0,9.0,637257.1125970788
2223,37.0,2074.0,3.0,610245.8612369471
4671,10.0,2936.0,14.0,599568.0508572765
3338,37.0,2043.0,12.0,611034.8327244101
6,37.0,2231.0,4.0,604837.0740008645
4356,64.0,1731.0,10.0,728780.1321824719
1357,37.0,2163.0,6.0,605913.4425970789
197,73.0,1772.0,8.0,747381.9133498312
318,1.0,2028.0,11.0,456202.4647340298
3219,10.0,2476.0,1.0,503516.2987274453
3827,46.0,2501.0,13.0,649304.2499192636
2117,82.0,1567.0,14.0,788797.2049412772
2545,73.0,2936.0,2.0,824023.7308572765
2839,37.0,1467.0,10.0,669007.3202069426
1647,46.0,2135.0,7.0,638546.2579669729
3903,82.0,1734.0,2.0,772308.5566874628
3868,10.0,1467.0,3.0,557272.2302069425
4329,82.0,2471.0,7.0,745129.562352141
581,46.0,1783.0,3.0,668981.2458336187
1733,1.0,1346.0,3.0,519848.07695046376
3515,82.0,2631.0,8.0,767141.5279983788
4843,82.0,1928.0,4.0,751251.9091183891
1258,1.0,1928.0,2.0,465812.22911838925
2568,73.0,2231.0,14.0,712740.2340008646
1142,73.0,2913.0,1.0,816773.7404500827
3337,19.0,2631.0,13.0,564072.9979983787
1434,64.0,2631.0,12.0,723251.9479983787
644,37.0,1284.0,8.0,675492.1318735133
682,82.0,1335.0,13.0,803683.0153672725
1636,19.0,2501.0,9.0,546010.9799192636
3777,55.0,1928.0,3.0,682376.3491183892
680,55.0,2043.0,1.0,672881.5727244101
2335,37.0,2488.0,11.0,616518.9324644243
2889,10.0,2936.0,4.0,601188.0508572765
4255,55.0,1467.0,1.0,730354.3802069426
1567,19.0,2631.0,8.0,565017.9979983787
4603,10.0,2163.0,13.0,491974.43259707873
1962,10.0,1567.0,5.0,548439.9649412772
217,73.0,1731.0,9.0,751912.922182472
3245,28.0,1804.0,1.0,600334.2118136714
2427,19.0,1734.0,14.0,569022.1366874628
2071,28.0,2416.0,6.0,576076.8123281042
3404,82.0,2501.0,10.0,747881.6099192636
2119,37.0,2043.0,9.0,611601.8327244101
3751,28.0,1567.0,11.0,625546.0249412772
4048,1.0,1237.0,10.0,518015.3218052801
2091,64.0,1783.0,9.0,723014.1858336186
2739,73.0,2135.0,11.0,715640.707966973
2603,46.0,1346.0,2.0,707428.7769504638
866,55.0,2631.0,2.0,698553.1579983787
292,82.0,2074.0,10.0,738970.1612369472
1632,37.0,1335.0,1.0,675984.2653672725
3607,46.0,1459.0,6.0,701835.9839110986
1201,82.0,1567.0,3.0,790480.2049412772
3199,1.0,1797.0,11.0,478651.2881415536
377,64.0,1346.0,12.0,760771.0569504637
132,55.0,2936.0,3.0,774922.2508572766
256,73.0,1335.0,14.0,783429.8653672726
1639,73.0,2700.0,8.0,760413.1314326304
3225,37.0,1797.0,10.0,634863.2081415536
4372,64.0,2501.0,6.0,705311.4299192637
1124,10.0,2796.0,11.0,559753.3212148325
1746,46.0,1237.0,14.0,704637.9718052801
854,10.0,2936.0,1.0,601323.0508572765
1588,19.0,1335.0,11.0,602807.9653672726
31,64.0,2105.0,1.0,695083.6037311212
3136,64.0,1161.0,2.0,755482.5849294312
383,37.0,1804.0,5.0,634750.5718136714
3615,37.0,1731.0,4.0,643154.7621824719
2421,55.0,2416.0,5.0,671490.1323281042
2805,46.0,2163.0,4.0,637842.1125970788
1011,19.0,2074.0,8.0,537521.5412369472
1627,19.0,2135.0,4.0,534856.8079669729
2073,46.0,1335.0,8.0,707091.4153672726
969,1.0,1335.0,3.0,520055.66536727257
1737,10.0,1928.0,2.0,509203.7491183892
1564,73.0,2913.0,5.0,816557.7404500827
4643,19.0,2680.0,13.0,573321.6076797519
3957,46.0,1335.0,9.0,706938.4153672726
1314,1.0,2163.0,9.0,449353.7625970788
4532,46.0,2796.0,14.0,703796.8812148325
732,10.0,1161.0,2.0,556783.6449294311
227,37.0,1928.0,8.0,621342.3091183892
2669,37.0,1335.0,2.0,675957.2653672725
268,37.0,1928.0,10.0,621018.3091183892
4637,82.0,1346.0,5.0,804780.3369504637
2358,46.0,2476.0,2.0,648092.6587274452
1883,64.0,2488.0,9.0,703464.6924644242
3368,10.0,2488.0,14.0,503014.1724644242
1072,1.0,2118.0,7.0,451401.1724994892
4194,37.0,1237.0,5.0,674511.64180528
1864,82.0,2631.0,9.0,766988.5279983788
4076,10.0,1797.0,9.0,522391.0181415536
3406,82.0,2680.0,10.0,776097.007679752
1214,46.0,2416.0,3.0,642778.6923281042
1492,46.0,2416.0,4.0,642715.6923281042
105,55.0,2028.0,4.0,673810.5847340297
3324,55.0,1567.0,12.0,720424.1149412772
1436,10.0,1804.0,14.0,520566.4918136714
3141,55.0,2680.0,12.0,706559.407679752
3269,82.0,2074.0,1.0,739861.1612369472
3215,1.0,2416.0,4.0,454698.4923281041
401,64.0,1284.0,3.0,762247.8118735134
613,28.0,1772.0,10.0,603070.5133498312
1248,19.0,2476.0,14.0,542286.1387274452
4077,46.0,2680.0,7.0,678535.207679752
997,46.0,1928.0,6.0,653321.8291183892
632,28.0,2231.0,7.0,569869.2840008646
835,1.0,1797.0,9.0,479011.2881415536
922,28.0,1237.0,14.0,638391.31180528
1991,19.0,2163.0,12.0,532696.1025970788
2565,73.0,1797.0,9.0,744401.1281415536
4136,28.0,1467.0,13.0,633784.2902069426
2188,64.0,1734.0,10.0,728436.4366874628
1861,82.0,2163.0,9.0,735091.7925970787
1904,19.0,1237.0,7.0,602216.9818052801
3667,19.0,2028.0,1.0,541167.5047340296
4808,19.0,1237.0,2.0,602621.9818052801
4455,10.0,1459.0,1.0,557913.7439110986
999,73.0,1284.0,3.0,785169.3718735133
4365,19.0,1734.0,9.0,570057.1366874628
2849,19.0,2118.0,6.0,535419.4124994893
4692,73.0,2471.0,12.0,724162.172352141
145,55.0,2631.0,3.0,698508.1579983787
2086,28.0,2231.0,13.0,568789.2840008646
1301,28.0,2416.0,7.0,575959.8123281042
1237,10.0,1928.0,7.0,508798.7491183892
1137,19.0,1731.0,6.0,570807.182182472
3236,28.0,1783.0,13.0,601196.3058336186
1678,1.0,2416.0,9.0,454113.4923281041
123,64.0,2163.0,9.0,692006.4525970788
15,37.0,1731.0,10.0,642398.7621824719
1890,19.0,1284.0,12.0,602685.0118735133
2705,1.0,1161.0,11.0,512408.1549294312
2610,73.0,2936.0,5.0,823834.7308572765
1710,28.0,2118.0,9.0,572591.0324994893
2535,46.0,1567.0,3.0,692860.0849412772
2756,55.0,1567.0,14.0,719956.1149412772
3087,28.0,2135.0,7.0,572137.957966973
4280,82.0,2231.0,3.0,734514.0240008646
1291,82.0,2913.0,3.0,836853.9104500827
1598,28.0,1731.0,8.0,608096.972182472
4817,55.0,1734.0,2.0,703422.3766874628
1266,82.0,1783.0,8.0,766184.1258336187
4609,55.0,2680.0,5.0,707630.407679752
2062,46.0,2074.0,10.0,641167.5212369472
607,1.0,2501.0,9.0,462040.7999192636
2567,19.0,2501.0,14.0,544975.9799192636
433,82.0,2074.0,11.0,738781.1612369472
4028,46.0,1804.0,10.0,665791.9318136714
2173,10.0,2118.0,4.0,495106.7924994892
4142,73.0,1567.0,5.0,770305.1749412772
3275,64.0,2028.0,5.0,699634.1047340297
631,1.0,1346.0,6.0,519605.07695046376
3395,82.0,2105.0,2.0,738131.5037311212
630,55.0,1237.0,6.0,734827.30180528
2623,28.0,2416.0,12.0,575104.8123281042
2380,37.0,2118.0,14.0,606216.6524994893
2814,64.0,1467.0,8.0,755641.4102069426
4589,10.0,1783.0,8.0,524132.3658336187
4181,46.0,1346.0,9.0,706735.7769504638
2847,64.0,2488.0,7.0,703752.6924644242
991,19.0,1783.0,9.0,564441.8358336187
2941,37.0,1459.0,13.0,668953.6739110985
3060,10.0,1928.0,4.0,509095.7491183892
4497,73.0,1467.0,4.0,779011.4402069426
1309,64.0,1783.0,4.0,723599.1858336186
3882,55.0,1237.0,10.0,734251.30180528
4471,37.0,2796.0,6.0,673431.2412148325
2133,28.0,1567.0,2.0,626599.0249412772
2861,73.0,1731.0,6.0,752317.922182472
1683,28.0,1783.0,6.0,602393.3058336186
2740,1.0,2631.0,14.0,479836.4179983788
3656,82.0,2501.0,6.0,748457.6099192636
3531,64.0,1284.0,4.0,762184.8118735134
965,1.0,1284.0,10.0,519329.8918735134
2340,64.0,1467.0,7.0,755776.4102069426
3947,37.0,2488.0,6.0,617283.9324644243
914,10.0,2488.0,1.0,504769.1724644242
624,73.0,2231.0,2.0,714468.2340008646
2049,28.0,2631.0,4.0,603072.7879983787
1553,1.0,2476.0,14.0,458320.4587274453
2468,28.0,2105.0,13.0,572429.8037311212
270,46.0,1284.0,14.0,705973.6918735134
2112,1.0,2118.0,2.0,451806.1724994892
4251,55.0,1284.0,4.0,736347.2518735133
2193,10.0,1284.0,9.0,562834.4518735134
4404,37.0,1335.0,7.0,675552.2653672725
3115,37.0,1467.0,2.0,669871.3202069426
805,10.0,2913.0,1.0,594060.5504500828
4537,46.0,1346.0,8.0,706888.7769504638
2998,1.0,2231.0,1.0,448792.9140008646
2326,73.0,2680.0,9.0,756136.807679752
421,37.0,1335.0,11.0,674904.2653672725
2783,1.0,2135.0,9.0,450367.5079669729
1185,73.0,2028.0,8.0,722271.6247340296
1059,28.0,1567.0,10.0,625735.0249412772
3349,1.0,1459.0,4.0,514429.4339110986
263,28.0,1731.0,2.0,608636.972182472
924,73.0,2135.0,9.0,716000.707966973
2667,37.0,1804.0,14.0,633211.5718136714
1635,19.0,1467.0,12.0,596491.2602069426
723,10.0,1734.0,10.0,529428.0766874629
928,19.0,2135.0,14.0,533236.8079669729
3061,1.0,2476.0,4.0,459940.4587274453
4293,82.0,2105.0,13.0,736646.5037311212
1234,55.0,2913.0,4.0,767586.4004500827
62,1.0,2118.0,10.0,450942.1724994892
3852,1.0,2796.0,14.0,515608.6812148326
4110,1.0,1734.0,7.0,486513.01668746286
3584,55.0,1928.0,14.0,680693.3491183892
2032,64.0,2105.0,8.0,694516.6037311212
4761,19.0,1237.0,10.0,601757.9818052801
3355,64.0,2913.0,2.0,793678.5704500827
3472,19.0,2936.0,6.0,641574.2908572765
2456,37.0,2098.0,4.0,608827.7253577651
3391,73.0,1734.0,7.0,751857.4966874628
3216,46.0,2416.0,1.0,642850.6923281042
2216,1.0,2913.0,3.0,550508.3804500827
4067,55.0,2043.0,11.0,671801.5727244101
529,1.0,2700.0,5.0,494724.1314326305
3815,1.0,1783.0,1.0,481320.8958336187
3321,37.0,1734.0,5.0,642729.2566874628
2530,46.0,2471.0,3.0,647544.0023521412
3079,64.0,1284.0,11.0,761239.8118735134
2887,10.0,2488.0,5.0,504553.1724644242
2951,73.0,2098.0,5.0,718222.0053577651
1280,10.0,1467.0,2.0,557317.2302069425
1149,82.0,2231.0,4.0,734451.0240008646
572,46.0,1928.0,11.0,652556.8291183892
1186,19.0,1161.0,2.0,597190.1349294311
552,46.0,2231.0,10.0,635835.8640008646
2651,82.0,2488.0,1.0,747328.5324644243
978,37.0,2471.0,13.0,614327.6123521412
1419,64.0,2936.0,11.0,799900.4908572766
4396,64.0,2105.0,4.0,694948.6037311212
3029,73.0,2680.0,10.0,755965.807679752
1656,37.0,1161.0,2.0,669255.1149294311
1555,28.0,1335.0,11.0,640314.1153672726
1526,46.0,1284.0,12.0,706441.6918735134
894,19.0,1734.0,4.0,570642.1366874628
1872,37.0,2680.0,6.0,646857.007679752
1508,73.0,2471.0,5.0,725233.172352141
1665,82.0,2098.0,12.0,737229.8253577651
1115,19.0,2936.0,11.0,640809.2908572765
363,46.0,1804.0,5.0,666466.9318136714
2266,37.0,1797.0,13.0,634242.2081415536
4148,37.0,1772.0,11.0,637510.9933498312
1552,19.0,2043.0,4.0,539963.0927244101
859,64.0,1237.0,10.0,760084.6318052801
2628,55.0,2796.0,8.0,733874.5212148326
662,10.0,2471.0,12.0,501727.4423521411
1781,55.0,2163.0,5.0,666593.7825970788
3527,46.0,1567.0,8.0,692365.0849412772
2649,64.0,2631.0,8.0,723971.9479983787
2631,82.0,1804.0,14.0,762633.3718136714
3709,46.0,2231.0,13.0,635214.8640008646
830,64.0,1731.0,5.0,729455.1321824719
1805,82.0,1237.0,10.0,803003.29180528
3884,28.0,1284.0,6.0,641158.5718735134
3161,64.0,2476.0,8.0,702358.3387274452
2916,10.0,2163.0,10.0,492595.43259707873
917,46.0,1928.0,4.0,653501.8291183892
4710,37.0,2043.0,14.0,610566.8327244101
3055,55.0,2471.0,3.0,676404.3923521412
4431,28.0,2488.0,5.0,582689.0124644242
2097,82.0,1161.0,9.0,797694.5649294312
4735,82.0,2680.0,13.0,775476.007679752
4588,55.0,1804.0,9.0,694763.2918136714
4535,1.0,1567.0,13.0,503784.9349412772
2057,28.0,2231.0,3.0,570229.2840008646
696,64.0,1346.0,7.0,761626.0569504637
974,64.0,2501.0,14.0,703871.4299192637
1474,55.0,2163.0,1.0,666809.7825970788
530,19.0,2680.0,3.0,574761.6076797519
2273,10.0,1459.0,5.0,557697.7439110986
3110,73.0,1734.0,12.0,751002.4966874628
2619,55.0,2098.0,3.0,669460.3653577651
2721,19.0,1567.0,8.0,588531.9949412772
2208,73.0,1772.0,13.0,746436.9133498312
1427,1.0,2501.0,10.0,461869.7999192636
1832,64.0,1346.0,2.0,762031.0569504637
3024,64.0,2231.0,8.0,690921.4440008645
4844,46.0,2105.0,1.0,640344.7037311213
2737,28.0,2471.0,12.0,579860.222352141
4247,46.0,1346.0,7.0,707023.7769504638
2438,19.0,1731.0,10.0,570231.182182472
1823,82.0,2118.0,10.0,736643.7524994892
2620,37.0,1467.0,4.0,669763.3202069426
2708,82.0,2501.0,5.0,748556.6099192636
585,64.0,2631.0,1.0,724538.9479983787
2442,37.0,2680.0,14.0,645417.007679752
2132,28.0,2700.0,8.0,616008.1314326305
358,55.0,2118.0,2.0,668517.8924994892
4215,37.0,2471.0,5.0,615623.6123521412
3162,46.0,2796.0,5.0,705335.8812148325
4288,28.0,1567.0,12.0,625339.0249412772
3154,28.0,1804.0,7.0,599902.2118136714
4758,82.0,2163.0,4.0,735676.7925970787
3582,1.0,2098.0,12.0,451544.44535776513
939,1.0,2098.0,5.0,452615.44535776513
494,19.0,2118.0,10.0,534843.4124994893
4006,55.0,1335.0,13.0,734904.5653672726
3146,64.0,2163.0,7.0,692294.4525970788
1049,46.0,2028.0,11.0,644045.0647340297
1038,10.0,1467.0,11.0,556264.2302069425
3247,1.0,2074.0,2.0,454168.2212369471
481,82.0,1467.0,13.0,797656.4702069425
1891,19.0,1459.0,6.0,598032.0539110985
988,55.0,2098.0,11.0,668452.3653577651
2288,64.0,2118.0,1.0,694457.5124994892
58,19.0,1567.0,13.0,587586.9949412772
3036,28.0,2074.0,2.0,575634.2012369471
1640,82.0,2118.0,8.0,736967.7524994892
873,1.0,2135.0,3.0,451015.5079669729
482,64.0,1459.0,12.0,755486.6039110986
1330,64.0,1797.0,9.0,721433.3981415535
1562,1.0,1459.0,8.0,513997.4339110986
4725,64.0,2936.0,7.0,800548.4908572766
2148,73.0,2135.0,7.0,716288.707966973
3147,64.0,2913.0,10.0,792814.5704500827
1403,1.0,1772.0,3.0,482505.0733498312
3175,73.0,2135.0,10.0,715829.707966973
596,28.0,1928.0,10.0,586374.7891183892
940,82.0,1731.0,12.0,771391.712182472
4212,55.0,2163.0,4.0,666674.7825970788
4650,19.0,1346.0,12.0,602395.3569504637
1619,1.0,2098.0,1.0,452831.44535776513
767,46.0,2163.0,5.0,637761.1125970788
1406,37.0,2501.0,6.0,618722.1599192637
408,10.0,2913.0,12.0,592773.5504500828
3591,73.0,2118.0,3.0,717382.1324994892
2566,73.0,1567.0,14.0,768766.1749412772
1704,28.0,2680.0,12.0,611173.807679752
3167,73.0,2936.0,13.0,822538.7308572765
3473,46.0,1804.0,7.0,666250.9318136714
695,64.0,2796.0,2.0,760388.1612148324
2790,37.0,2098.0,6.0,608647.7253577651
247,55.0,2476.0,1.0,676980.4987274453
2909,28.0,2700.0,10.0,615684.1314326305
2459,1.0,1804.0,2.0,478914.1318136714
3189,28.0,1459.0,2.0,635837.3639110986
3063,28.0,1237.0,13.0,638634.31180528
3333,46.0,1567.0,4.0,692797.0849412772
4562,73.0,1928.0,9.0,730603.3891183891
4108,10.0,2043.0,1.0,499612.22272441006
4480,46.0,2501.0,8.0,650249.2499192636
3764,10.0,1928.0,10.0,508339.7491183892
3503,73.0,1467.0,11.0,778066.4402069426
3611,82.0,2488.0,9.0,746608.5324644243
1664,37.0,2163.0,4.0,606093.4425970789
4867,1.0,2105.0,6.0,452152.4537311212
2280,28.0,1797.0,4.0,600987.4781415536
4554,37.0,2231.0,1.0,604972.0740008645
2370,64.0,2501.0,9.0,704906.4299192637
1558,1.0,2118.0,4.0,451698.1724994892
3563,1.0,1731.0,5.0,487074.602182472
1154,37.0,1567.0,13.0,659725.0549412773
2728,82.0,1731.0,13.0,771166.712182472
2639,1.0,2471.0,12.0,458287.0523521411
2450,82.0,1804.0,8.0,763821.3718136714
172,28.0,1346.0,8.0,640622.4969504637
2406,55.0,1346.0,3.0,736142.9169504638
182,64.0,2488.0,11.0,703104.6924644242
1311,73.0,2488.0,12.0,725927.6124644242
2664,1.0,2476.0,3.0,460003.4587274453
3100,64.0,1804.0,14.0,719612.6518136715
3785,64.0,2700.0,13.0,736419.1314326305
437,55.0,2416.0,9.0,670986.1323281042
174,19.0,1467.0,7.0,597346.2602069426
1813,28.0,2471.0,3.0,581075.222352141
668,46.0,1772.0,5.0,670088.4733498312
3671,10.0,2135.0,14.0,492742.6579669729
867,46.0,1797.0,14.0,665714.9381415535
637,46.0,1567.0,6.0,692617.0849412772
23,46.0,2416.0,11.0,641770.6923281042
716,55.0,2231.0,6.0,665250.6540008646
583,19.0,2163.0,11.0,532903.1025970788
2679,19.0,1797.0,6.0,563259.7481415536
2974,64.0,2043.0,2.0,698760.4427244101
1720,46.0,1161.0,10.0,700049.6049294312
446,1.0,2231.0,4.0,448657.9140008646
3045,10.0,1772.0,8.0,525387.5533498311
4750,19.0,2680.0,5.0,574617.6076797519
4267,55.0,2118.0,13.0,667032.8924994892
4660,19.0,1797.0,8.0,563007.7481415536
1689,82.0,2416.0,12.0,739489.4523281042
3131,37.0,2913.0,7.0,706573.0604500828
553,37.0,2700.0,4.0,651153.1314326305
1855,1.0,2488.0,3.0,461255.2524644242
1711,73.0,2028.0,11.0,721758.6247340296
2876,28.0,1459.0,7.0,635432.3639110986
4469,19.0,1783.0,11.0,564081.8358336187
941,1.0,2700.0,4.0,494805.1314326305
189,82.0,2105.0,6.0,737843.5037311212
4311,64.0,1346.0,13.0,760546.0569504637
4636,64.0,1237.0,8.0,760408.6318052801
2869,64.0,1734.0,2.0,729300.4366874628
3549,28.0,2163.0,2.0,571536.7725970788
690,19.0,1161.0,9.0,596497.1349294311
4062,1.0,2105.0,5.0,452251.4537311212
1446,1.0,1731.0,1.0,487290.602182472
4221,73.0,2098.0,13.0,716926.0053577651
3440,64.0,1797.0,2.0,722126.3981415535
1936,55.0,1237.0,12.0,733855.30180528
4434,46.0,2501.0,7.0,650384.2499192636
2878,10.0,1459.0,7.0,557481.7439110986
3328,19.0,2700.0,9.0,578226.1314326305
414,64.0,2105.0,2.0,695056.6037311212
657,55.0,1237.0,9.0,734422.30180528
1541,64.0,1459.0,8.0,756206.6039110986
2064,19.0,1734.0,8.0,570210.1366874628
4641,28.0,2936.0,13.0,678027.5308572765
3020,1.0,2135.0,1.0,451087.5079669729
748,37.0,2680.0,10.0,646281.007679752
1846,1.0,2700.0,3.0,494868.1314326305
901,1.0,2476.0,6.0,459760.4587274453
927,37.0,2074.0,11.0,609237.8612369471
3921,82.0,2488.0,10.0,746437.5324644243
219,73.0,1467.0,5.0,778930.4402069426
